p10_GASCOKE,N2OEF_WTRP,1.4
p11_COALTAR,N2OEF_WTRP,1.4
p12_BKB,N2OEF_WTRP,1.4
p13_GASWKSGS,N2OEF_WTRP,1.4
p14_COKEOVGS,N2OEF_WTRP,1.4
p15_BLFURGS,N2OEF_WTRP,1.4
p16_OGASES,N2OEF_WTRP,1.4
p17_PEAT,N2OEF_WTRP,1.4
p18_PEATPROD,N2OEF_WTRP,1.4
p19_OILSHALE,N2OEF_WTRP,0.1
p20_NATGAS,N2OEF_WTRP,0.1
p21_CRNGFEED,N2OEF_WTRP,0.6
p22_CRUDEOIL,N2OEF_WTRP,0.6
p23_NGL,N2OEF_WTRP,0.6
p24_REFFEEDS,N2OEF_WTRP,0.6
p25_ADDITIVE,N2OEF_WTRP,0.6
p26_NONCRUDE,N2OEF_WTRP,0.6
p27_REFINGAS,N2OEF_WTRP,0.6
p28_ETHANE,N2OEF_WTRP,0.6
p29_LPG,N2OEF_WTRP,0.2
p30_NONBIOGASO,N2OEF_WTRP,0.6
p31_AVGAS,N2OEF_WTRP,0.6
p32_JETGAS,N2OEF_WTRP,0.6
p33_NONBIOJETK,N2OEF_WTRP,0.6
p34_OTHKERO,N2OEF_WTRP,0.6
p35_NONBIODIES,N2OEF_WTRP,0.6
p36_RESFUEL,N2OEF_WTRP,0.6
p37_NAPHTHA,N2OEF_WTRP,0.6
p38_WHITESP,N2OEF_WTRP,0.6
p39_LUBRIC,N2OEF_WTRP,0.6
p40_BITUMEN,N2OEF_WTRP,0.6
p41_PARWAX,N2OEF_WTRP,0.6
p42_PETCOKE,N2OEF_WTRP,0.6
p43_ONONSPEC,N2OEF_WTRP,0.6
p44_INDWASTE,N2OEF_WTRP,4
p45_MUNWASTER,N2OEF_WTRP,4
p46_MUNWASTEN,N2OEF_WTRP,4
p47_PRIMSBIO,N2OEF_WTRP,4
p48_BIOGASES,N2OEF_WTRP,4
p49_BIOGASOL,N2OEF_WTRP,4
p50_BIODIESEL,N2OEF_WTRP,4
p51_BIOJETKERO,N2OEF_WTRP,4
p52_OBIOLIQ,N2OEF_WTRP,4
p53_RENEWNS,N2OEF_WTRP,4
p54_CHARCOAL,N2OEF_WTRP,4
p1_HARDCOAL,CH4EF_Other,300
p2_BROWN,CH4EF_Other,300
p3_ANTCOAL,CH4EF_Other,300
p4_COKCOAL,CH4EF_Other,300
p5_BITCOAL,CH4EF_Other,300
p6_SUBCOAL,CH4EF_Other,300
p7_LIGNITE,CH4EF_Other,300
p8_PATFUEL,CH4EF_Other,300
p9_OVENCOKE,CH4EF_Other,300
p10_GASCOKE,CH4EF_Other,300
p11_COALTAR,CH4EF_Other,300
p12_BKB,CH4EF_Other,300
p13_GASWKSGS,CH4EF_Other,300
p14_COKEOVGS,CH4EF_Other,300
p15_BLFURGS,CH4EF_Other,300
p16_OGASES,CH4EF_Other,300
p17_PEAT,CH4EF_Other,300
p18_PEATPROD,CH4EF_Other,300
p19_OILSHALE,CH4EF_Other,5
p20_NATGAS,CH4EF_Other,5
p21_CRNGFEED,CH4EF_Other,10
p22_CRUDEOIL,CH4EF_Other,10
p23_NGL,CH4EF_Other,10
p24_REFFEEDS,CH4EF_Other,10
p25_ADDITIVE,CH4EF_Other,10
p26_NONCRUDE,CH4EF_Other,10
p27_REFINGAS,CH4EF_Other,10
p28_ETHANE,CH4EF_Other,10
p29_LPG,CH4EF_Other,5
p30_NONBIOGASO,CH4EF_Other,10
p31_AVGAS,CH4EF_Other,10
p32_JETGAS,CH4EF_Other,10
p33_NONBIOJETK,CH4EF_Other,10
p34_OTHKERO,CH4EF_Other,10
p35_NONBIODIES,CH4EF_Other,10
p36_RESFUEL,CH4EF_Other,10
p37_NAPHTHA,CH4EF_Other,10
p38_WHITESP,CH4EF_Other,10
p39_LUBRIC,CH4EF_Other,10
p40_BITUMEN,CH4EF_Other,10
p41_PARWAX,CH4EF_Other,10
p42_PETCOKE,CH4EF_Other,10
p43_ONONSPEC,CH4EF_Other,10
p44_INDWASTE,CH4EF_Other,300
p45_MUNWASTER,CH4EF_Other,300
p46_MUNWASTEN,CH4EF_Other,300
p47_PRIMSBIO,CH4EF_Other,300
p48_BIOGASES,CH4EF_Other,300
p49_BIOGASOL,CH4EF_Other,300
p50_BIODIESEL,CH4EF_Other,300
p51_BIOJETKERO,CH4EF_Other,300
p52_OBIOLIQ,CH4EF_Other,300
p53_RENEWNS,CH4EF_Other,300
p54_CHARCOAL,CH4EF_Other,200
p1_HARDCOAL,N2OEF_Other,1.4
p2_BROWN,N2OEF_Other,1.4
p3_ANTCOAL,N2OEF_Other,1.4
p4_COKCOAL,N2OEF_Other,1.4
p5_BITCOAL,N2OEF_Other,1.4
p6_SUBCOAL,N2OEF_Other,1.4
p7_LIGNITE,N2OEF_Other,1.4
p8_PATFUEL,N2OEF_Other,1.4
p9_OVENCOKE,N2OEF_Other,1.4
p10_GASCOKE,N2OEF_Other,1.4
p11_COALTAR,N2OEF_Other,1.4
p12_BKB,N2OEF_Other,1.4
p13_GASWKSGS,N2OEF_Other,1.4
p14_COKEOVGS,N2OEF_Other,1.4
p15_BLFURGS,N2OEF_Other,1.4
p16_OGASES,N2OEF_Other,1.4
p17_PEAT,N2OEF_Other,1.4
p18_PEATPROD,N2OEF_Other,1.4
p19_OILSHALE,N2OEF_Other,0.1
p20_NATGAS,N2OEF_Other,0.1
p21_CRNGFEED,N2OEF_Other,0.6
p22_CRUDEOIL,N2OEF_Other,0.6
p23_NGL,N2OEF_Other,0.6
p24_REFFEEDS,N2OEF_Other,0.6
p25_ADDITIVE,N2OEF_Other,0.6
p26_NONCRUDE,N2OEF_Other,0.6
p27_REFINGAS,N2OEF_Other,0.6
p28_ETHANE,N2OEF_Other,0.6
p29_LPG,N2OEF_Other,0.6
p30_NONBIOGASO,N2OEF_Other,0.6
p31_AVGAS,N2OEF_Other,0.6
p32_JETGAS,N2OEF_Other,0.6
p33_NONBIOJETK,N2OEF_Other,0.6
p34_OTHKERO,N2OEF_Other,0.6
p35_NONBIODIES,N2OEF_Other,0.6
p36_RESFUEL,N2OEF_Other,0.6
p37_NAPHTHA,N2OEF_Other,0.6
p38_WHITESP,N2OEF_Other,0.6
p39_LUBRIC,N2OEF_Other,0.6
p40_BITUMEN,N2OEF_Other,0.6
p41_PARWAX,N2OEF_Other,0.6
p42_PETCOKE,N2OEF_Other,0.6
p43_ONONSPEC,N2OEF_Other,0.6
p44_INDWASTE,N2OEF_Other,4
p45_MUNWASTER,N2OEF_Other,4
p46_MUNWASTEN,N2OEF_Other,4
p47_PRIMSBIO,N2OEF_Other,4
p48_BIOGASES,N2OEF_Other,4
p49_BIOGASOL,N2OEF_Other,4
p50_BIODIESEL,N2OEF_Other,4
p51_BIOJETKERO,N2OEF_Other,4
p52_OBIOLIQ,N2OEF_Other,4
p53_RENEWNS,N2OEF_Other,4
p54_CHARCOAL,N2OEF_Other,1
